date,terminal_id,terminal_name,region,inbound_train_count,inbound_car_count,cars_on_hand,yard_occupancy_pct,crew_starts_available,locomotive_availability_pct,is_weekend,month,target_dwell_hours
2024-05-30,T03,Galesburg,Midwest,7,150,75,10.0,13,89.9,0,5,22.7
2024-05-30,T04,Memphis,South,11,300,753,79.3,20,89.0,0,5,18.4
2024-05-30,T05,Kansas City,Midwest,16,394,1176,98.0,27,80.2,0,5,25.2
2024-05-30,T06,Stockton,West,10,231,85,15.5,16,91.1,0,5,13.3
2024-05-30,T07,Amarillo,South,10,251,114,19.0,17,80.9,0,5,16.9
2024-05-30,T08,Havre,North,5,124,40,10.0,17,85.7,0,5,15.0
2024-05-31,T01,Barstow,West,15,361,110,12.2,17,80.3,0,5,16.6
2024-05-31,T02,Alliance,Midwest,11,239,110,10.0,23,79.8,0,5,32.4
2024-05-31,T03,Galesburg,Midwest,15,323,175,23.3,13,93.7,0,5,17.2
2024-05-31,T04,Memphis,South,13,309,776,81.7,21,95.1,0,5,15.6
2024-05-31,T05,Kansas City,Midwest,18,410,1176,98.0,19,80.3,0,5,24.9
2024-05-31,T06,Stockton,West,8,173,55,10.0,12,93.6,0,5,18.1
2024-05-31,T07,Amarillo,South,10,219,60,10.0,13,79.7,0,5,16.7
2024-05-31,T08,Havre,North,5,109,40,10.0,7,90.4,0,5,20.7
2024-06-01,T01,Barstow,West,5,124,90,10.0,13,91.0,1,6,22.9
2024-06-01,T02,Alliance,Midwest,8,202,110,10.0,14,85.7,1,6,17.2
2024-06-01,T03,Galesburg,Midwest,5,126,75,10.0,12,89.9,1,6,24.1
2024-06-01,T04,Memphis,South,6,151,646,68.0,23,83.2,1,6,23.4
2024-06-01,T05,Kansas City,Midwest,18,413,1176,98.0,12,86.0,1,6,24.2
2024-06-01,T06,Stockton,West,5,98,55,10.0,7,87.6,1,6,21.0
2024-06-01,T07,Amarillo,South,7,201,60,10.0,10,85.9,1,6,15.1
2024-06-01,T08,Havre,North,8,176,85,21.2,2,82.3,1,6,18.0
2024-06-02,T01,Barstow,West,12,229,128,14.2,12,80.4,1,6,20.1
2024-06-02,T02,Alliance,Midwest,8,194,110,10.0,21,90.1,1,6,13.7
2024-06-02,T03,Galesburg,Midwest,11,275,168,22.4,15,85.9,1,6,28.4
2024-06-02,T04,Memphis,South,14,268,767,80.7,15,87.9,1,6,11.8
2024-06-02,T05,Kansas City,Midwest,16,443,1176,98.0,17,91.0,1,6,19.6
2024-06-02,T06,Stockton,West,10,263,187,34.0,8,82.9,1,6,19.5
2024-06-02,T07,Amarillo,South,10,221,60,10.0,12,91.3,1,6,18.8
2024-06-02,T08,Havre,North,3,74,40,10.0,4,82.6,1,6,13.4
2024-06-03,T01,Barstow,West,13,373,200,22.2,22,85.8,0,6,24.9
2024-06-03,T02,Alliance,Midwest,11,240,110,10.0,25,87.8,0,6,22.8
2024-06-03,T03,Galesburg,Midwest,10,239,104,13.9,20,83.7,0,6,13.0
2024-06-03,T04,Memphis,South,4,76,592,62.3,24,86.4,0,6,22.5
2024-06-03,T05,Kansas City,Midwest,16,327,1112,92.7,25,92.8,0,6,20.1
2024-06-03,T06,Stockton,West,8,228,126,22.9,13,86.6,0,6,13.9
2024-06-03,T07,Amarillo,South,15,305,114,19.0,15,87.5,0,6,16.3
2024-06-03,T08,Havre,North,5,98,40,10.0,10,91.4,0,6,11.6
2024-06-04,T01,Barstow,West,11,237,90,10.0,15,93.2,0,6,20.5
2024-06-04,T02,Alliance,Midwest,13,337,141,12.8,13,81.6,0,6,17.1
2024-06-04,T03,Galesburg,Midwest,9,235,75,10.0,23,93.4,0,6,18.3
2024-06-04,T04,Memphis,South,14,340,861,90.6,19,79.4,0,6,30.4
2024-06-04,T05,Kansas City,Midwest,22,435,1176,98.0,35,90.2,0,6,15.2
2024-06-04,T06,Stockton,West,6,159,55,10.0,11,89.5,0,6,23.2
2024-06-04,T07,Amarillo,South,7,162,60,10.0,13,87.1,0,6,15.0
2024-06-04,T08,Havre,North,9,160,80,20.0,13,89.9,0,6,13.7
2024-06-05,T01,Barstow,West,12,286,90,10.0,23,90.3,0,6,19.5
2024-06-05,T02,Alliance,Midwest,12,282,110,10.0,26,92.4,0,6,21.6
2024-06-05,T03,Galesburg,Midwest,8,195,75,10.0,13,87.0,0,6,23.4
2024-06-05,T04,Memphis,South,15,392,931,98.0,14,83.0,0,6,22.7
2024-06-05,T05,Kansas City,Midwest,8,202,1013,84.4,29,88.6,0,6,20.9
2024-06-05,T06,Stockton,West,12,264,138,25.1,6,84.8,0,6,12.4
2024-06-05,T07,Amarillo,South,8,166,60,10.0,15,93.1,0,6,15.8
2024-06-05,T08,Havre,North,6,125,41,10.2,11,91.5,0,6,15.5
2024-06-06,T01,Barstow,West,19,492,243,27.0,27,89.9,0,6,17.4
2024-06-06,T02,Alliance,Midwest,13,304,110,10.0,18,88.8,0,6,12.9
2024-06-06,T03,Galesburg,Midwest,10,298,134,17.9,14,86.2,0,6,20.8
2024-06-06,T04,Memphis,South,13,256,844,88.8,19,93.1,0,6,22.3
2024-06-06,T05,Kansas City,Midwest,13,313,1168,97.3,19,94.1,0,6,19.8
2024-06-06,T06,Stockton,West,6,142,55,10.0,13,82.4,0,6,12.3
2024-06-06,T07,Amarillo,South,11,215,72,12.0,14,88.3,0,6,17.6
2024-06-06,T08,Havre,North,6,136,40,10.0,10,89.3,0,6,18.5
2024-06-07,T01,Barstow,West,11,224,90,10.0,22,91.1,0,6,19.2
2024-06-07,T02,Alliance,Midwest,15,337,110,10.0,34,89.4,0,6,20.4
2024-06-07,T03,Galesburg,Midwest,9,211,75,10.0,16,92.8,0,6,22.0
2024-06-07,T04,Memphis,South,12,273,907,95.5,21,88.1,0,6,21.5
2024-06-07,T05,Kansas City,Midwest,13,255,1175,97.9,23,85.9,0,6,19.8
2024-06-07,T06,Stockton,West,5,129,55,10.0,12,92.7,0,6,14.7
2024-06-07,T07,Amarillo,South,8,210,60,10.0,16,81.5,0,6,15.2
2024-06-07,T08,Havre,North,9,204,91,22.8,7,91.0,0,6,14.9
2024-06-08,T01,Barstow,West,8,174,90,10.0,13,98.8,1,6,18.5
2024-06-08,T02,Alliance,Midwest,15,419,110,10.0,18,88.8,1,6,16.7
2024-06-08,T03,Galesburg,Midwest,8,169,75,10.0,6,97.3,1,6,24.1
2024-06-08,T04,Memphis,South,9,165,832,87.6,13,88.5,1,6,26.5
2024-06-08,T05,Kansas City,Midwest,10,259,1176,98.0,26,87.4,1,6,25.5
2024-06-08,T06,Stockton,West,2,46,55,10.0,13,91.2,1,6,18.4
2024-06-08,T07,Amarillo,South,4,73,60,10.0,9,95.1,1,6,19.4
2024-06-08,T08,Havre,North,5,113,40,10.0,8,89.8,1,6,12.6
2024-06-09,T01,Barstow,West,9,215,90,10.0,16,86.3,1,6,20.8
2024-06-09,T02,Alliance,Midwest,12,249,110,10.0,19,83.5,1,6,16.1
2024-06-09,T03,Galesburg,Midwest,9,198,75,10.0,9,89.7,1,6,23.3
2024-06-09,T04,Memphis,South,17,357,931,98.0,22,90.5,1,6,23.4
2024-06-09,T05,Kansas City,Midwest,14,330,1176,98.0,12,82.4,1,6,20.7
2024-06-09,T06,Stockton,West,13,368,329,59.8,16,91.1,1,6,18.1
2024-06-09,T07,Amarillo,South,7,177,135,22.5,7,84.2,1,6,22.0
2024-06-09,T08,Havre,North,1,19,40,10.0,7,86.9,1,6,15.6
2024-06-10,T01,Barstow,West,8,255,90,10.0,19,89.9,0,6,22.1
2024-06-10,T02,Alliance,Midwest,6,131,110,10.0,18,91.0,0,6,17.3
2024-06-10,T03,Galesburg,Midwest,7,175,75,10.0,7,88.4,0,6,26.7
2024-06-10,T04,Memphis,South,16,357,931,98.0,19,87.9,0,6,37.1
2024-06-10,T05,Kansas City,Midwest,17,340,1176,98.0,27,86.6,0,6,26.8
2024-06-10,T06,Stockton,West,9,236,203,36.9,12,87.2,0,6,17.8
2024-06-10,T07,Amarillo,South,9,243,174,29.0,7,83.1,0,6,21.5
2024-06-10,T08,Havre,North,8,185,182,45.5,11,96.3,0,6,20.6
2024-06-11,T01,Barstow,West,12,291,90,10.0,13,86.1,0,6,22.1
2024-06-11,T02,Alliance,Midwest,13,249,138,12.5,18,92.3,0,6,19.8
2024-06-11,T03,Galesburg,Midwest,12,301,134,17.9,13,87.5,0,6,24.9
2024-06-11,T04,Memphis,South,20,491,931,98.0,13,88.5,0,6,25.2
2024-06-11,T05,Kansas City,Midwest,19,459,1176,98.0,16,83.5,0,6,18.7
2024-06-11,T06,Stockton,West,6,185,132,24.0,5,93.8,0,6,19.2
2024-06-11,T07,Amarillo,South,12,254,136,22.7,12,86.3,0,6,18.1
2024-06-11,T08,Havre,North,6,128,117,29.2,3,84.7,0,6,12.6
2024-06-12,T01,Barstow,West,16,450,168,18.7,20,90.0,0,6,26.3
2024-06-12,T02,Alliance,Midwest,13,325,142,12.9,20,92.5,0,6,16.6
2024-06-12,T03,Galesburg,Midwest,16,388,184,24.5,12,84.7,0,6,20.4
2024-06-12,T04,Memphis,South,21,352,865,91.1,22,88.8,0,6,19.7
2024-06-12,T05,Kansas City,Midwest,14,332,1122,93.5,25,94.2,0,6,16.7
2024-06-12,T06,Stockton,West,15,346,249,45.3,15,84.3,0,6,18.0
2024-06-12,T07,Amarillo,South,13,299,156,26.0,13,87.9,0,6,14.6
2024-06-12,T08,Havre,North,5,131,113,28.2,13,91.3,0,6,13.0
2024-06-13,T01,Barstow,West,15,404,90,10.0,19,86.4,0,6,18.2
2024-06-13,T02,Alliance,Midwest,15,317,110,10.0,19,90.9,0,6,17.6
2024-06-13,T03,Galesburg,Midwest,7,148,75,10.0,17,87.9,0,6,20.6
2024-06-13,T04,Memphis,South,8,216,771,81.2,18,91.0,0,6,24.8
2024-06-13,T05,Kansas City,Midwest,12,269,1124,93.7,30,94.0,0,6,22.0
2024-06-13,T06,Stockton,West,8,122,55,10.0,9,86.5,0,6,21.4
2024-06-13,T07,Amarillo,South,8,157,60,10.0,12,86.1,0,6,20.8
2024-06-13,T08,Havre,North,3,73,40,10.0,9,91.3,0,6,13.6
2024-06-14,T01,Barstow,West,12,293,90,10.0,15,94.7,0,6,20.4
2024-06-14,T02,Alliance,Midwest,18,386,110,10.0,27,89.4,0,6,15.4
2024-06-14,T03,Galesburg,Midwest,8,216,79,10.5,16,87.1,0,6,21.3
2024-06-14,T04,Memphis,South,15,338,930,97.9,21,85.8,0,6,23.6
2024-06-14,T05,Kansas City,Midwest,17,405,1176,98.0,23,87.7,0,6,22.4
2024-06-14,T06,Stockton,West,15,341,230,41.8,12,83.3,0,6,16.1
2024-06-14,T07,Amarillo,South,17,435,279,46.5,18,77.4,0,6,17.2
2024-06-14,T08,Havre,North,3,70,40,10.0,8,93.6,0,6,17.8
2024-06-15,T01,Barstow,West,11,224,90,10.0,13,86.5,1,6,19.2
2024-06-15,T02,Alliance,Midwest,11,234,110,10.0,18,81.9,1,6,21.7
2024-06-15,T03,Galesburg,Midwest,9,265,79,10.5,12,91.6,1,6,20.6
2024-06-15,T04,Memphis,South,9,243,888,93.5,15,92.8,1,6,30.1
2024-06-15,T05,Kansas City,Midwest,18,442,1176,98.0,20,89.0,1,6,24.4
2024-06-15,T06,Stockton,West,9,192,67,12.2,10,95.1,1,6,12.0
2024-06-15,T07,Amarillo,South,9,165,60,10.0,9,86.1,1,6,18.0
2024-06-15,T08,Havre,North,5,106,53,13.2,4,88.2,1,6,14.1
2024-06-16,T01,Barstow,West,12,318,112,12.4,21,93.2,1,6,18.4
2024-06-16,T02,Alliance,Midwest,15,346,145,13.2,17,87.7,1,6,16.1
2024-06-16,T03,Galesburg,Midwest,6,142,75,10.0,13,89.0,1,6,20.5
2024-06-16,T04,Memphis,South,12,302,931,98.0,17,83.1,1,6,24.8
2024-06-16,T05,Kansas City,Midwest,19,483,1176,98.0,18,84.3,1,6,23.8
2024-06-16,T06,Stockton,West,5,115,55,10.0,15,88.3,1,6,12.2
2024-06-16,T07,Amarillo,South,7,176,60,10.0,10,92.3,1,6,14.8
2024-06-16,T08,Havre,North,5,103,40,10.0,9,90.0,1,6,10.1
2024-06-17,T01,Barstow,West,10,188,90,10.0,19,91.4,0,6,25.3
2024-06-17,T02,Alliance,Midwest,11,210,110,10.0,21,85.2,0,6,14.4
2024-06-17,T03,Galesburg,Midwest,9,262,122,16.3,13,93.4,0,6,24.1
2024-06-17,T04,Memphis,South,13,333,931,98.0,17,87.3,0,6,29.6
2024-06-17,T05,Kansas City,Midwest,22,506,1176,98.0,26,76.4,0,6,19.3
2024-06-17,T06,Stockton,West,6,167,75,13.6,17,94.5,0,6,15.5
2024-06-17,T07,Amarillo,South,9,200,60,10.0,16,88.0,0,6,17.5
2024-06-17,T08,Havre,North,6,126,41,10.2,15,85.6,0,6,20.4
2024-06-18,T01,Barstow,West,13,366,217,24.1,19,86.9,0,6,14.0
2024-06-18,T02,Alliance,Midwest,15,242,110,10.0,28,93.9,0,6,24.6
2024-06-18,T03,Galesburg,Midwest,12,315,140,18.7,13,86.9,0,6,17.7
2024-06-18,T04,Memphis,South,18,524,931,98.0,21,90.1,0,6,20.9
2024-06-18,T05,Kansas City,Midwest,15,328,1053,87.8,27,85.1,0,6,21.7
2024-06-18,T06,Stockton,West,7,146,55,10.0,10,86.7,0,6,15.5
2024-06-18,T07,Amarillo,South,13,255,79,13.2,15,91.6,0,6,18.8
2024-06-18,T08,Havre,North,10,225,118,29.5,7,88.1,0,6,13.7
2024-06-19,T01,Barstow,West,10,239,90,10.0,30,90.6,0,6,14.8
2024-06-19,T02,Alliance,Midwest,22,533,329,29.9,20,90.5,0,6,14.7
2024-06-19,T03,Galesburg,Midwest,10,303,85,11.3,24,86.0,0,6,22.7
2024-06-19,T04,Memphis,South,15,311,770,81.1,14,87.3,0,6,31.8
2024-06-19,T05,Kansas City,Midwest,15,351,1126,93.8,21,90.9,0,6,21.4
2024-06-19,T06,Stockton,West,8,160,55,10.0,12,82.8,0,6,13.6
2024-06-19,T07,Amarillo,South,10,201,60,10.0,11,90.1,0,6,18.0
2024-06-19,T08,Havre,North,3,74,40,10.0,8,84.2,0,6,13.9
2024-06-20,T01,Barstow,West,14,215,90,10.0,22,89.7,0,6,16.8
2024-06-20,T02,Alliance,Midwest,10,165,110,10.0,26,85.7,0,6,19.2
2024-06-20,T03,Galesburg,Midwest,13,326,75,10.0,12,92.3,0,6,18.3
2024-06-20,T04,Memphis,South,14,329,809,85.2,20,86.0,0,6,27.6
2024-06-20,T05,Kansas City,Midwest,17,446,1176,98.0,28,88.8,0,6,24.0
2024-06-20,T06,Stockton,West,3,62,55,10.0,11,92.8,0,6,15.3
2024-06-20,T07,Amarillo,South,10,236,60,10.0,11,85.3,0,6,18.9
2024-06-20,T08,Havre,North,5,86,40,10.0,8,94.1,0,6,9.0
2024-06-21,T01,Barstow,West,8,178,90,10.0,21,90.5,0,6,22.8
2024-06-21,T02,Alliance,Midwest,12,305,161,14.6,18,88.0,0,6,17.2
2024-06-21,T03,Galesburg,Midwest,9,216,75,10.0,24,88.6,0,6,19.7
2024-06-21,T04,Memphis,South,18,362,901,94.8,16,96.5,0,6,21.7
2024-06-21,T05,Kansas City,Midwest,17,417,1176,98.0,22,85.8,0,6,19.0
2024-06-21,T06,Stockton,West,6,174,119,21.6,11,85.5,0,6,14.9
2024-06-21,T07,Amarillo,South,9,167,60,10.0,11,85.6,0,6,13.4
2024-06-21,T08,Havre,North,3,60,40,10.0,10,99.0,0,6,24.7
2024-06-22,T01,Barstow,West,15,379,203,22.6,16,86.1,1,6,25.3
2024-06-22,T02,Alliance,Midwest,12,330,116,10.5,21,88.9,1,6,26.6
2024-06-22,T03,Galesburg,Midwest,6,157,75,10.0,13,88.7,1,6,20.9
2024-06-22,T04,Memphis,South,12,273,863,90.8,23,93.9,1,6,19.4
2024-06-22,T05,Kansas City,Midwest,15,325,1163,96.9,21,91.1,1,6,14.6
2024-06-22,T06,Stockton,West,5,106,55,10.0,11,90.4,1,6,13.8
2024-06-22,T07,Amarillo,South,7,167,60,10.0,17,89.3,1,6,15.9
2024-06-22,T08,Havre,North,9,229,188,47.0,16,90.1,1,6,14.3
2024-06-23,T01,Barstow,West,14,317,90,10.0,11,84.8,1,6,20.3
2024-06-23,T02,Alliance,Midwest,16,358,110,10.0,13,91.2,1,6,19.4
2024-06-23,T03,Galesburg,Midwest,8,179,75,10.0,12,89.1,1,6,23.0
2024-06-23,T04,Memphis,South,7,177,812,85.5,21,89.8,1,6,24.1
2024-06-23,T05,Kansas City,Midwest,8,183,1092,91.0,20,87.5,1,6,22.2
2024-06-23,T06,Stockton,West,8,186,108,19.6,12,88.7,1,6,18.5
2024-06-23,T07,Amarillo,South,3,68,60,10.0,8,90.8,1,6,18.3
2024-06-23,T08,Havre,North,3,60,40,10.0,7,81.3,1,6,12.4
2024-06-24,T01,Barstow,West,12,306,90,10.0,21,86.4,0,6,20.6
2024-06-24,T02,Alliance,Midwest,14,375,110,10.0,17,80.8,0,6,17.0
2024-06-24,T03,Galesburg,Midwest,11,273,113,15.1,14,93.7,0,6,17.4
2024-06-24,T04,Memphis,South,14,370,931,98.0,25,83.4,0,6,21.2
2024-06-24,T05,Kansas City,Midwest,17,470,1176,98.0,23,82.3,0,6,19.9
2024-06-24,T06,Stockton,West,10,280,188,34.2,13,87.1,0,6,12.3
2024-06-24,T07,Amarillo,South,13,273,208,34.7,14,87.4,0,6,22.5
2024-06-24,T08,Havre,North,4,77,40,10.0,11,87.1,0,6,16.3
2024-06-25,T01,Barstow,West,10,208,90,10.0,12,82.0,0,6,23.1
2024-06-25,T02,Alliance,Midwest,13,296,110,10.0,20,79.4,0,6,23.1
2024-06-25,T03,Galesburg,Midwest,11,304,92,12.3,25,88.7,0,6,23.4
2024-06-25,T04,Memphis,South,9,197,812,85.5,13,80.9,0,6,22.7
2024-06-25,T05,Kansas City,Midwest,10,249,1020,85.0,19,91.8,0,6,20.0
2024-06-25,T06,Stockton,West,7,171,57,10.4,15,94.7,0,6,11.6
2024-06-25,T07,Amarillo,South,8,189,92,15.3,8,89.0,0,6,14.1
2024-06-25,T08,Havre,North,7,174,120,30.0,7,90.9,0,6,9.6
2024-06-26,T01,Barstow,West,18,349,163,18.1,13,90.6,0,6,20.0
2024-06-26,T02,Alliance,Midwest,16,442,175,15.9,16,87.0,0,6,13.6
2024-06-26,T03,Galesburg,Midwest,12,313,75,10.0,15,92.4,0,6,23.8
2024-06-26,T04,Memphis,South,13,253,912,96.0,21,91.3,0,6,22.2
2024-06-26,T05,Kansas City,Midwest,12,277,1086,90.5,29,86.1,0,6,18.4
2024-06-26,T06,Stockton,West,5,79,55,10.0,14,90.7,0,6,16.9
2024-06-26,T07,Amarillo,South,5,99,60,10.0,11,89.0,0,6,27.6
2024-06-26,T08,Havre,North,7,162,91,22.8,19,82.8,0,6,16.5
2024-06-27,T01,Barstow,West,9,208,90,10.0,16,83.8,0,6,19.0
2024-06-27,T02,Alliance,Midwest,11,236,110,10.0,26,78.7,0,6,16.5
2024-06-27,T03,Galesburg,Midwest,12,283,75,10.0,13,86.8,0,6,26.3
2024-06-27,T04,Memphis,South,7,163,889,93.6,21,94.4,0,6,21.5
2024-06-27,T05,Kansas City,Midwest,13,339,1176,98.0,30,92.1,0,6,19.5
2024-06-27,T06,Stockton,West,10,211,157,28.5,13,88.0,0,6,24.6
2024-06-27,T07,Amarillo,South,12,256,172,28.7,16,86.7,0,6,13.8
2024-06-27,T08,Havre,North,8,179,88,22.0,10,81.5,0,6,15.8
2024-06-28,T01,Barstow,West,12,281,90,10.0,21,87.1,0,6,13.6
2024-06-28,T02,Alliance,Midwest,10,158,110,10.0,16,90.2,0,6,20.8
2024-06-28,T03,Galesburg,Midwest,11,267,75,10.0,12,92.3,0,6,25.3
2024-06-28,T04,Memphis,South,14,287,931,98.0,21,89.7,0,6,22.7
2024-06-28,T05,Kansas City,Midwest,15,316,1176,98.0,31,80.2,0,6,18.4
2024-06-28,T06,Stockton,West,7,144,77,14.0,11,87.2,0,6,13.6
2024-06-28,T07,Amarillo,South,13,273,160,26.7,18,83.6,0,6,19.3
2024-06-28,T08,Havre,North,7,164,40,10.0,9,87.8,0,6,13.6
2024-06-29,T01,Barstow,West,6,134,90,10.0,17,92.2,1,6,26.1
2024-06-29,T02,Alliance,Midwest,13,294,172,15.6,12,90.6,1,6,20.3
2024-06-29,T03,Galesburg,Midwest,11,285,75,10.0,10,88.7,1,6,32.9
2024-06-29,T04,Memphis,South,10,213,921,96.9,24,82.0,1,6,25.6
2024-06-29,T05,Kansas City,Midwest,12,284,1176,98.0,20,86.2,1,6,25.3
2024-06-29,T06,Stockton,West,8,138,55,10.0,13,90.9,1,6,11.3
2024-06-29,T07,Amarillo,South,12,220,91,15.2,12,83.5,1,6,16.8
2024-06-29,T08,Havre,North,1,21,40,10.0,6,88.6,1,6,16.2
2024-06-30,T01,Barstow,West,21,567,462,51.3,16,88.3,1,6,16.1
2024-06-30,T02,Alliance,Midwest,12,336,134,12.2,16,92.8,1,6,14.1
2024-06-30,T03,Galesburg,Midwest,13,336,82,10.9,12,90.7,1,6,19.1
2024-06-30,T04,Memphis,South,11,276,931,98.0,15,88.9,1,6,25.4
2024-06-30,T05,Kansas City,Midwest,22,622,1176,98.0,19,87.9,1,6,21.4
2024-06-30,T06,Stockton,West,5,105,55,10.0,18,91.0,1,6,14.9
2024-06-30,T07,Amarillo,South,10,211,60,10.0,7,90.8,1,6,14.7
2024-06-30,T08,Havre,North,3,65,50,12.5,3,87.4,1,6,13.9
2024-07-01,T01,Barstow,West,6,125,90,10.0,22,82.6,0,7,18.2
2024-07-01,T02,Alliance,Midwest,18,440,158,14.4,29,84.4,0,7,16.6
2024-07-01,T03,Galesburg,Midwest,8,207,75,10.0,20,92.5,0,7,22.9
2024-07-01,T04,Memphis,South,9,221,931,98.0,13,86.8,0,7,25.3
2024-07-01,T05,Kansas City,Midwest,17,419,1034,86.2,22,89.3,0,7,20.3
2024-07-01,T06,Stockton,West,13,186,81,14.7,14,86.3,0,7,11.8
2024-07-01,T07,Amarillo,South,5,87,60,10.0,11,85.7,0,7,15.6
2024-07-01,T08,Havre,North,6,132,98,24.5,8,82.4,0,7,8.6
2024-07-02,T01,Barstow,West,14,340,226,25.1,22,87.0,0,7,16.5
2024-07-02,T02,Alliance,Midwest,16,341,110,10.0,24,88.4,0,7,20.9
2024-07-02,T03,Galesburg,Midwest,14,345,152,20.3,16,83.3,0,7,11.9
2024-07-02,T04,Memphis,South,18,460,931,98.0,16,87.0,0,7,18.3
2024-07-02,T05,Kansas City,Midwest,8,220,882,73.5,22,88.2,0,7,17.9
2024-07-02,T06,Stockton,West,4,94,55,10.0,9,93.2,0,7,17.4
2024-07-02,T07,Amarillo,South,8,164,94,15.7,17,81.0,0,7,12.8
2024-07-02,T08,Havre,North,4,83,40,10.0,10,95.9,0,7,14.3
2024-07-03,T01,Barstow,West,12,282,109,12.1,20,89.8,0,7,20.4
2024-07-03,T02,Alliance,Midwest,19,453,146,13.3,24,89.4,0,7,20.0
2024-07-03,T03,Galesburg,Midwest,8,169,75,10.0,24,89.3,0,7,17.0
2024-07-03,T04,Memphis,South,13,287,813,85.6,21,95.9,0,7,25.5
2024-07-03,T05,Kansas City,Midwest,13,291,978,81.5,25,89.6,0,7,13.3
2024-07-03,T06,Stockton,West,10,225,138,25.1,12,86.4,0,7,14.9
2024-07-03,T07,Amarillo,South,10,170,62,10.3,14,87.1,0,7,23.3
2024-07-03,T08,Havre,North,6,124,42,10.5,7,84.2,0,7,12.0
2024-07-04,T01,Barstow,West,12,224,90,10.0,15,88.8,0,7,17.7
2024-07-04,T02,Alliance,Midwest,13,335,110,10.0,20,83.2,0,7,17.1
2024-07-04,T03,Galesburg,Midwest,9,195,75,10.0,17,92.6,0,7,26.0
2024-07-04,T04,Memphis,South,16,418,931,98.0,21,90.0,0,7,26.9
2024-07-04,T05,Kansas City,Midwest,13,276,996,83.0,32,89.1,0,7,17.1
2024-07-04,T06,Stockton,West,3,61,55,10.0,12,92.3,0,7,20.0
2024-07-04,T07,Amarillo,South,12,229,77,12.8,12,88.7,0,7,24.0
2024-07-04,T08,Havre,North,4,76,40,10.0,8,87.5,0,7,12.3
2024-07-05,T01,Barstow,West,12,233,90,10.0,15,93.9,0,7,18.4
2024-07-05,T02,Alliance,Midwest,12,271,110,10.0,22,92.1,0,7,20.4
2024-07-05,T03,Galesburg,Midwest,16,400,221,29.5,12,90.9,0,7,24.7
2024-07-05,T04,Memphis,South,16,370,931,98.0,20,89.6,0,7,26.1
2024-07-05,T05,Kansas City,Midwest,12,314,1059,88.2,29,82.3,0,7,15.2
2024-07-05,T06,Stockton,West,14,239,206,37.5,11,81.7,0,7,12.0
2024-07-05,T07,Amarillo,South,5,97,60,10.0,5,88.9,0,7,12.9
2024-07-05,T08,Havre,North,8,161,87,21.8,16,89.0,0,7,18.8
2024-07-06,T01,Barstow,West,12,280,90,10.0,19,84.7,1,7,23.3
2024-07-06,T02,Alliance,Midwest,15,461,233,21.2,20,87.8,1,7,17.0
2024-07-06,T03,Galesburg,Midwest,9,235,75,10.0,13,93.3,1,7,16.4
2024-07-06,T04,Memphis,South,16,356,931,98.0,16,87.3,1,7,20.6
2024-07-06,T05,Kansas City,Midwest,9,155,948,79.0,19,88.2,1,7,18.5
2024-07-06,T06,Stockton,West,2,53,55,10.0,11,93.8,1,7,14.3
2024-07-06,T07,Amarillo,South,4,94,60,10.0,13,84.8,1,7,13.4
2024-07-06,T08,Havre,North,6,122,40,10.0,5,87.3,1,7,13.9
2024-07-07,T01,Barstow,West,10,293,90,10.0,13,79.7,1,7,14.4
2024-07-07,T02,Alliance,Midwest,7,149,110,10.0,13,87.2,1,7,16.4
2024-07-07,T03,Galesburg,Midwest,4,103,75,10.0,14,90.2,1,7,19.4
2024-07-07,T04,Memphis,South,11,218,849,89.4,16,90.5,1,7,17.3
2024-07-07,T05,Kansas City,Midwest,7,162,994,82.8,14,90.5,1,7,15.4
2024-07-07,T06,Stockton,West,4,83,55,10.0,8,86.7,1,7,16.7
2024-07-07,T07,Amarillo,South,3,58,60,10.0,10,94.5,1,7,18.5
2024-07-07,T08,Havre,North,5,80,40,10.0,10,87.2,1,7,14.5
2024-07-08,T01,Barstow,West,10,251,90,10.0,24,91.6,0,7,19.0
2024-07-08,T02,Alliance,Midwest,10,259,133,12.1,26,89.1,0,7,16.2
2024-07-08,T03,Galesburg,Midwest,9,194,118,15.7,10,94.9,0,7,25.1
2024-07-08,T04,Memphis,South,10,168,830,87.4,22,86.4,0,7,28.9
2024-07-08,T05,Kansas City,Midwest,9,232,1091,90.9,28,91.0,0,7,25.6
2024-07-08,T06,Stockton,West,10,258,179,32.5,13,89.4,0,7,26.2
2024-07-08,T07,Amarillo,South,12,221,169,28.2,10,88.6,0,7,16.6
2024-07-08,T08,Havre,North,5,117,58,14.5,8,92.1,0,7,16.3
2024-07-09,T01,Barstow,West,13,236,90,10.0,20,86.3,0,7,18.6
2024-07-09,T02,Alliance,Midwest,10,251,110,10.0,22,88.1,0,7,19.2
2024-07-09,T03,Galesburg,Midwest,12,278,154,20.5,12,85.2,0,7,23.8
2024-07-09,T04,Memphis,South,15,276,931,98.0,14,90.5,0,7,25.6
2024-07-09,T05,Kansas City,Midwest,16,390,1176,98.0,19,87.3,0,7,19.0
2024-07-09,T06,Stockton,West,8,177,78,14.2,11,93.2,0,7,14.8
2024-07-09,T07,Amarillo,South,11,231,150,25.0,11,92.2,0,7,19.2
2024-07-09,T08,Havre,North,7,157,78,19.5,5,88.8,0,7,15.7
2024-07-10,T01,Barstow,West,16,224,90,10.0,22,81.6,0,7,15.6
